song_id,title,artist_genius_id,pseudonym,country,legal_status,period,release_date,reloc_date,total_words,pos_count,neg_count,tonal_count,sentiment_ratio,polarity,pos_ratio,neg_ratio,tonal_density
7399069,Цунами (Tsunami),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-08,2022-02-01,313,3,15,18,-0.038338658146964855,-0.6666666666666666,0.009584664536741214,0.04792332268370607,0.05750798722044728
7447229,Окно в Париж (Window to Paris),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,127,3,1,4,0.015748031496062992,0.5,0.023622047244094488,0.007874015748031496,0.031496062992125984
7447221,Нон-фикшн (Non-Fiction),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,143,2,1,3,0.006993006993006993,0.3333333333333333,0.013986013986013986,0.006993006993006993,0.02097902097902098
7447224,Улет (Fly Away),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,339,2,7,9,-0.014749262536873156,-0.5555555555555556,0.0058997050147492625,0.02064896755162242,0.02654867256637168
7447245,Тень (Shadow),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,223,1,5,6,-0.017937219730941704,-0.6666666666666666,0.004484304932735426,0.02242152466367713,0.026905829596412557
7447236,Эминем (Eminem),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,104,0,2,2,-0.019230769230769232,-1.0,0.0,0.019230769230769232,0.019230769230769232
7447254,Лифт (Elevator),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,299,1,8,9,-0.023411371237458192,-0.7777777777777778,0.0033444816053511705,0.026755852842809364,0.030100334448160536
7447207,Хоп-механика (Hop Mechanics),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,77,1,0,1,0.012987012987012988,1.0,0.012987012987012988,0.0,0.012987012987012988
7447219,Красота и Уродство (Beauty & Ugliness),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,169,16,12,28,0.023668639053254437,0.14285714285714285,0.09467455621301775,0.07100591715976332,0.16568047337278108
7447240,Празднуй (Celebrate),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,242,7,8,15,-0.004132231404958678,-0.06666666666666667,0.028925619834710745,0.03305785123966942,0.06198347107438017
7447226,Чувствую (Feel),24422,Oxxxymiron,Великобритания,иноагент,before,2021-12-01,2022-02-01,393,3,9,12,-0.015267175572519083,-0.5,0.007633587786259542,0.022900763358778626,0.030534351145038167
