song_id,title,artist_genius_id,pseudonym,country,legal_status,period,release_date,compound,pos_prob,neg_prob,n_chunks
10332480,Crack in the ground,659958,Анастасия Креслина,Великобритания,нет,after,2024-04-30,-0.644940122961998,0.11835329234600067,0.7632934153079987,2
10180667,Жадина (Greedy),659958,Анастасия Креслина,Великобритания,нет,after,2024-03-19,-0.2792416214942932,0.2402527928352356,0.5194944143295288,1
9767099,"Tears, pain and blood",659958,Анастасия Креслина,Великобритания,нет,after,2023-11-24,-0.022085726261138916,0.32597142457962036,0.3480571508407593,1
9589925,Hey,659958,Анастасия Креслина,Великобритания,нет,after,2023-10-06,-0.4818335175514221,0.17272216081619263,0.6545556783676147,2
7926456,Let It Go,659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.7564699053764343,0.08117669820785522,0.8376466035842896,2
7926440,Are you scared? I am not,659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.5103695392608643,0.16321015357971191,0.6735796928405762,1
7926438,Last Day / Новый день,659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.5166706964373589,0.16110976785421371,0.6777804642915726,2
7926386,"Let’s die together, я не шучу",659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,0.38725195825099945,0.5197055637836456,0.13245360553264618,2
7926353,Bad Night,659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.38664817810058594,0.2044506072998047,0.5910987854003906,1
7926392,"Мне хотелось умереть, а теперь не хочется (IWTDBNID)",659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.12019775807857513,0.2932674139738083,0.4134651720523834,1
7926349,Kiss of Death,659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.4884351044893265,0.17052163183689117,0.6589567363262177,2
7926455,"I’m not evil, I’m sad",659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,-0.6530794203281403,0.11564019322395325,0.7687196135520935,1
7926406,Любовь как яд (Love Like Poison),659958,Анастасия Креслина,Великобритания,нет,after,2022-04-22,0.9877381920814514,0.9918254613876343,0.004087269306182861,1
7808300,Dead But Pretty,659958,Анастасия Креслина,Великобритания,нет,after,2022-03-18,-0.5588568598031998,0.1470477133989334,0.7059045732021332,2
7662010,Червь / Worm,659958,Анастасия Креслина,Великобритания,нет,before,2022-02-04,-0.32611796259880066,0.22462734580039978,0.5507453083992004,2
7466478,VAMPIR,659958,Анастасия Креслина,Великобритания,нет,before,2021-12-10,-0.6560817956924438,0.11463940143585205,0.7707211971282959,2
5469062,Мёртвая Луна (Dead Moon),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.33766424655914307,0.22077858448028564,0.5584428310394287,2
5469063,Я целую твой труп (IKYC),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.4273883178830147,0.19087056070566177,0.6182588785886765,2
5469072,Весело и грустно (Happy and Sad),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,0.9355422705411911,0.9570281803607941,0.021485909819602966,2
5469066,У меня нет друзей (I Have No Friends),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.5915114134550095,0.1361628621816635,0.727674275636673,2
5469068,Плак-Плак (Boo-Hoo),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.3949638307094574,0.20167872309684753,0.5966425538063049,1
5469069,мкАД (The Moscow Automobile Ring Road),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,0.006554111838340759,0.4169510304927826,0.41039691865444183,2
5469070,Яма (Hole),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.37216148773829144,0.13994269569714865,0.5121041834354401,3
5469073,Ещё (More),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,-0.2350185662508011,0.25499381124973297,0.49001237750053406,1
5469065,Все равно (Nothing matters),659958,Анастасия Креслина,Великобритания,нет,before,2020-04-24,0.846565306186676,0.8977102041244507,0.05114489793777466,1
5469071,TRRST,659958,Анастасия Креслина,Великобритания,нет,before,2020-04-17,-0.8263963460922241,0.05786788463592529,0.8842642307281494,1
5304096,Марш (Marching),659958,Анастасия Креслина,Великобритания,нет,before,2020-02-28,0.0,0.21733880043029785,0.21733880043029785,1
3985692,Слёзы (Tears),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,-0.2571665719151497,0.2476111426949501,0.5047777146100998,2
3985680,Полчаса (Half An Hour),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,-0.6903291344642639,0.10322362184524536,0.7935527563095093,1
3985679,Привет (Hello),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,0.20354150235652924,0.46902766823768616,0.2654861658811569,2
3985688,Смерти больше нет (No More Death),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,-0.2981765866279602,0.23394113779067993,0.5321177244186401,1
3985691,Таблетки (Pills),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,0.6621826589107513,0.7747884392738342,0.11260578036308289,1
3985670,Красота и сила (Beauty and Strength),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-28,-0.17538248002529144,0.2638474404811859,0.43922992050647736,2
3957654,Сказка (Fairytale),659958,Анастасия Креслина,Великобритания,нет,before,2018-09-14,-0.26363207399845123,0.2075876221060753,0.4712196961045265,2
3627859,Ожоги (Burns),659958,Анастасия Креслина,Великобритания,нет,before,2018-04-19,-0.5534582436084747,0.14884725213050842,0.7023054957389832,2
3625008,This World Is Sick,659958,Анастасия Креслина,Великобритания,нет,before,2018-04-03,0.19269253313541412,0.5408843904733658,0.34819185733795166,2
4398528,Monster,659958,Анастасия Креслина,Великобритания,нет,before,2017-12-15,0.0,0.28057489544153214,0.28057489544153214,2
3149430,Cry,659958,Анастасия Креслина,Великобритания,нет,before,2017-11-14,-0.780840128660202,0.07305329044659932,0.8538934191068014,3
3315289,Pain,659958,Анастасия Креслина,Великобритания,нет,before,2017-11-07,0.19941987097263336,0.4916584938764572,0.29223862290382385,2
3315346,Яд (Poison),659958,Анастасия Креслина,Великобритания,нет,before,2017-11-07,-0.35591453313827515,0.21469515562057495,0.5706096887588501,2
3315292,Разобьюсь (Break Up),659958,Анастасия Креслина,Великобритания,нет,before,2017-11-07,0.07922825962305069,0.2942584306001663,0.21503017097711563,2
3315282,Пламя (Flame),659958,Анастасия Креслина,Великобритания,нет,before,2017-11-07,0.2501288950443268,0.45646902918815613,0.20634013414382935,2
3315240,Грустная сука (Sad Bitch),659958,Анастасия Креслина,Великобритания,нет,before,2017-11-03,-0.398310383160909,0.2309889793395996,0.6292993625005087,3
13359892,zabirai vse chto hocheshh (─‿‿─),988966,FACE,Греция,иноагент,after,2026-04-05,0.0,0.2809305787086487,0.2809305787086487,1
13572006,ЮМОРИСТ (Original Motion Picture Soundtrack) (Gay Remix),988966,FACE,Греция,иноагент,after,2026-02-01,-0.6237939298152924,0.12540202339490256,0.7491959532101949,3
11847182,в комнатах тьмы кавер фейс (In the Rooms of Darkness),988966,FACE,Греция,иноагент,after,2025-05-09,-0.852103978395462,0.04929867386817932,0.9014026522636414,1
12273942,NICOTINE,988966,FACE,Греция,иноагент,after,2025-05-06,-0.7706296443939209,0.07645678520202637,0.8470864295959473,1
10499734,БОГ РЭПА (RAPGOD),988966,FACE,Греция,иноагент,after,2024-06-07,-0.14196757972240448,0.3397752046585083,0.4817427843809128,2
10499727,"ДА, ЭТО Я (YES IT’S ME)",988966,FACE,Греция,иноагент,after,2024-06-07,0.11818055063486099,0.3495425581932068,0.2313620075583458,2
10499730,ВИКТОР БАРИНОВ (VIKTOR BARINOV),988966,FACE,Греция,иноагент,after,2024-06-07,0.0,0.14771156013011932,0.14771156013011932,2
10499728,ОСА (WASP),988966,FACE,Греция,иноагент,after,2024-06-07,-0.6357445269823074,0.12141849100589752,0.757163017988205,2
10499729,ЕСЛИ МОЯ (IF MY),988966,FACE,Греция,иноагент,after,2024-06-07,0.0,0.1592903435230255,0.1592903435230255,2
10499732,ЛЮБИ (LOVE),988966,FACE,Греция,иноагент,after,2024-06-07,0.7090774178504944,0.8060516119003296,0.0969741940498352,3
10499726,ТЯЖЁЛЫЙ МЕТАЛЛ / ТЫ НЕ ГАНГСТЕР (HM / YANG),988966,FACE,Греция,иноагент,after,2024-06-07,-0.8162571787834167,0.06124760707219442,0.8775047858556112,3
10499731,ДДТ (DDT),988966,FACE,Греция,иноагент,after,2024-06-07,-0.7399495542049408,0.0866834819316864,0.8266330361366272,2
10499725,КОНЕЦ ПЛАНЕТЫ (END OF PLANET),988966,FACE,Греция,иноагент,after,2024-06-07,0.0,0.22885647416114807,0.22885647416114807,1
10499024,ПЕСНЯ ДУРАКА (FOOL’S SONG),988966,FACE,Греция,иноагент,after,2024-06-07,-0.4667569100856781,0.1777476966381073,0.6445046067237854,1
10499733,ПРОДОЛЖАЕМ (CONTINUE),988966,FACE,Греция,иноагент,after,2024-06-07,-0.5139461855093638,0.1221323013305664,0.6360784868399302,3
10294547,От Земли (Off Ground),988966,FACE,Греция,иноагент,after,2024-04-25,0.0,0.10831040143966675,0.10831040143966675,1
10291594,Ненавижу (Hate),988966,FACE,Греция,иноагент,after,2024-04-18,-0.8578491359949112,0.0473836213350296,0.9052327573299408,2
9478755,Тень (Shadow),988966,FACE,Греция,иноагент,after,2023-09-01,0.0,0.272578701376915,0.272578701376915,2
9478771,Смерть (Death) (NG),988966,FACE,Греция,иноагент,after,2023-09-01,-0.8611582815647125,0.04628057281176249,0.907438854376475,3
9478757,Крест (Cross),988966,FACE,Греция,иноагент,after,2023-09-01,0.0,0.21482284367084503,0.21482284367084503,2
9478764,Пробел (Space),988966,FACE,Греция,иноагент,after,2023-09-01,0.2512437328696251,0.5120988115668297,0.2608550786972046,4
9478759,Неврастеник (Neurotic),988966,FACE,Греция,иноагент,after,2023-09-01,-0.21616854270299277,0.16732489069302878,0.38349343339602154,3
9478753,Человек-Россия (Russia-Man),988966,FACE,Греция,иноагент,after,2023-09-01,-0.3986389935016632,0.20045366883277893,0.5990926623344421,3
9478762,Занят (Busy),988966,FACE,Греция,иноагент,after,2023-09-01,-0.12477880716323853,0.30561453104019165,0.4303933382034302,3
9478752,Твоя страна (Your Country),988966,FACE,Греция,иноагент,after,2023-09-01,-0.8330541476607323,0.05564861744642258,0.8887027651071548,4
8810972,Прада (Prada),988966,FACE,Греция,иноагент,after,2023-02-10,-0.823737382888794,0.05875420570373535,0.8824915885925293,3
6459347,АМИРИ (AMIRI),988966,FACE,Греция,иноагент,before,2021-08-27,-0.241993377606074,0.22363717357317606,0.46563055117925006,3
6459362,РОДИЛА (GAVE BIRTH),988966,FACE,Греция,иноагент,before,2021-08-27,-0.30304447809855145,0.22129733363787332,0.5243418117364248,3
7124365,ХЛОРГЕКСИДИН (CHLORHEXIDINE),988966,FACE,Греция,иноагент,before,2021-08-27,0.1535484492778778,0.3970019668340683,0.2434535175561905,2
7124367,ЯД (POISON),988966,FACE,Греция,иноагент,before,2021-08-27,-0.22486347953478494,0.2317246993382772,0.45658817887306213,3
6638449,Пей (Drink),988966,FACE,Греция,иноагент,before,2021-04-08,0.07318361600240071,0.346890260775884,0.2737066447734833,3
6638453,Невзаимное Падение (Non-reciprocal Fall),988966,FACE,Греция,иноагент,before,2021-04-08,-0.7196075618267059,0.0934641460577647,0.8130717078844706,3
6638462,Через Шторм (Through the Storm),988966,FACE,Греция,иноагент,before,2021-04-08,-0.6412107348442078,0.11959642171859741,0.7608071565628052,3
6638464,Коттон (Cotton),988966,FACE,Греция,иноагент,before,2021-04-08,-0.41876088827848434,0.16112017631530762,0.579881064593792,4
6206855,Домино (Dominoes),988966,FACE,Греция,иноагент,before,2021-04-08,-0.649820476770401,0.11672650774319966,0.7665469845136007,3
6638444,Статус (Status),988966,FACE,Греция,иноагент,before,2021-04-08,0.4669024273753166,0.619292363524437,0.15238993614912033,4
6638432,ДНК (DNA),988966,FACE,Греция,иноагент,before,2021-04-08,0.0,0.15017453829447427,0.15017453829447427,3
6638463,Истерика (Hysterics),988966,FACE,Греция,иноагент,before,2021-04-08,-0.5492209792137146,0.15025967359542847,0.6994806528091431,4
6638459,Расстояние (Distance),988966,FACE,Греция,иноагент,before,2021-04-08,0.0,0.1807437539100647,0.1807437539100647,3
6206801,Ван Дейк (Van Dijk),988966,FACE,Греция,иноагент,before,2021-03-19,0.0,0.2218908816576004,0.2218908816576004,3
6556115,Факт (Fact),988966,FACE,Греция,иноагент,before,2021-03-19,0.0,0.19332975149154663,0.19332975149154663,4
6556108,Говорят (They say),988966,FACE,Греция,иноагент,before,2021-03-19,-0.48681727051734924,0.17106090982755026,0.6578781803448995,3
6556098,Варвар (Barbarian),988966,FACE,Греция,иноагент,before,2021-03-19,-0.4717174470424652,0.15605337023735047,0.6277708172798157,5
6556112,Солдат (Soldier),988966,FACE,Греция,иноагент,before,2021-03-19,-0.1816392739613851,0.11648427446683247,0.2981235484282176,3
6556109,Бизнес (Business),988966,FACE,Греция,иноагент,before,2021-03-19,-0.02652653753757477,0.32644274532794954,0.3529692828655243,5
6483651,В новых адиках (In New Adis),988966,FACE,Греция,иноагент,before,2021-02-26,-0.2135077267885208,0.29921670258045197,0.5127244293689728,2
5754328,Маленькая тёлка (Little Chick),988966,FACE,Греция,иноагент,before,2021-02-26,0.8251268863677979,0.8834179242451986,0.05829103787740072,3
6483655,Плачу (Pay),988966,FACE,Греция,иноагент,before,2021-02-26,-0.09449236591657002,0.22380178173383078,0.3182941476504008,3
6318586,ПАРИЖ (PARIS),988966,FACE,Греция,иноагент,before,2020-12-28,-0.9534017443656921,0.015532751878102621,0.9689344962437948,3
6206832,Рэйман (Rayman),988966,FACE,Греция,иноагент,before,2020-12-15,0.0,0.2644583508372307,0.2644583508372307,2
5963341,Просто (Just),988966,FACE,Греция,иноагент,before,2020-10-09,0.8333830237388611,0.8889220158259074,0.0555389920870463,3
6031689,Пусси (Pussy),988966,FACE,Греция,иноагент,before,2020-10-07,-0.4636250287294388,0.17879165709018707,0.6424166858196259,2
13002695,SDCH,1025364,Земфира,Франция,иноагент,after,2026-01-12,0.0,0.2214614748954773,0.2214614748954773,1
12558751,jim beam (Single Version),1025364,Земфира,Франция,иноагент,after,2025-10-15,0.0,0.21216297149658203,0.21216297149658203,1
11264919,DRAMATIQUE,1025364,Земфира,Франция,иноагент,after,2024-12-25,-0.23223036527633667,0.25592321157455444,0.4881535768508911,1
10686025,Седьмой лепесток (Seventh Petal),1025364,Земфира,Франция,иноагент,after,2024-07-26,-0.6085943579673767,0.13046854734420776,0.7390629053115845,2
10402753,Седьмой лепесток (Seventh Petal),1025364,Земфира,Франция,иноагент,after,2024-05-17,-0.648373082280159,0.11720897257328033,0.7655820548534393,2
10228293,Colette,1025364,Земфира,Франция,иноагент,after,2024-04-01,0.0,0.05995014309883118,0.05995014309883118,1
7104839,П.М.М.Л. (F.M.M.L.),1025364,Земфира,Франция,иноагент,after,2023-09-29,0.7574745714664459,0.8383163809776306,0.08084180951118469,1
8903595,PODNHA (MOTHERLAND),1025364,Земфира,Франция,иноагент,after,2023-03-10,0.5633752644062042,0.7089168429374695,0.14554157853126526,1
8768057,Кактус (Cactus),1025364,Земфира,Франция,иноагент,after,2023-01-26,0.0708143413066864,0.41834820806980133,0.34753386676311493,2
8448104,II,1025364,Земфира,Франция,иноагент,after,2022-10-08,0.20865093171596527,0.4724339544773102,0.2637830227613449,1
8448118,Мой Друг (My Friend),1025364,Земфира,Франция,иноагент,after,2022-10-08,0.0,0.2480742633342743,0.2480742633342743,1
8448117,Апероль (Aperol),1025364,Земфира,Франция,иноагент,after,2022-10-08,0.09851379692554474,0.39900919795036316,0.3004954010248184,1
8016544,Мясо (Meat),1025364,Земфира,Франция,иноагент,after,2022-05-19,0.0,0.25008493661880493,0.25008493661880493,1
7745178,таблетки (acoustic) (pills (acoustic)),1025364,Земфира,Франция,иноагент,before,2022-02-26,-0.331039160490036,0.18202221393585205,0.5130613744258881,2
7745185,камон (cinematic) (come on (cinematic)),1025364,Земфира,Франция,иноагент,before,2022-02-26,0.0,0.2544342428445816,0.2544342428445816,1
7745184,жди меня (acoustic) (wait for me (acoustic)),1025364,Земфира,Франция,иноагент,before,2022-02-26,0.02397868037223816,0.42367738485336304,0.3996987044811249,2
7450097,Седьмой лепесток (The Seventh Petal),1025364,Земфира,Франция,иноагент,before,2021-12-14,0.0,0.29250337183475494,0.29250337183475494,1
7050693,Ах (Ah),1025364,Земфира,Франция,иноагент,before,2021-07-28,0.6464643776416779,0.7643095850944519,0.11784520745277405,1
7050695,Почта (Post),1025364,Земфира,Франция,иноагент,before,2021-07-28,0.0,0.11952945590019226,0.11952945590019226,1
7050696,Мелодрама (Melodrama),1025364,Земфира,Франция,иноагент,before,2021-07-28,-0.5259593427181244,0.15801355242729187,0.6839728951454163,1
6697093,Злой человек (Evil Person) (Archive Version),1025364,Земфира,Франция,иноагент,before,2021-04-12,-0.8625986576080322,0.04580044746398926,0.9083991050720215,2
6529527,том (tom),1025364,Земфира,Франция,иноагент,before,2021-02-26,-0.7184658646583557,0.0938447117805481,0.8123105764389038,1
6504144,жди меня (wait for me),1025364,Земфира,Франция,иноагент,before,2021-02-26,0.030718490481376648,0.4281705915927887,0.39745210111141205,2
6529488,этим летом (this summer),1025364,Земфира,Франция,иноагент,before,2021-02-26,-0.477728933095932,0.17409035563468933,0.6518192887306213,1
6529431,таблетки (pills),1025364,Земфира,Франция,иноагент,before,2021-02-26,-0.47464215755462646,0.1751192808151245,0.649761438369751,2
6529504,пальто (coat),1025364,Земфира,Франция,иноагент,before,2021-02-26,0.30360110104084015,0.44776925444602966,0.14416815340518951,2
13239464,Путешествие вокруг Солнца (Journey around the Sun),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.0,0.03836461901664734,0.03836461901664734,1
13124201,Без любви не греет солнце (TSDWWL),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,-0.43211962282657623,0.18929345905780792,0.6214130818843842,2
13239461,Плоский мир (Flat World),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.3400184214115143,0.5600122809410095,0.21999385952949524,1
13239468,След в след (Bonus track) (After in after),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,-0.13948920369148254,0.2375953197479248,0.37708452343940735,2
13239462,Летний гром (Summer thunder),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.12342856824398041,0.41561904549598694,0.29219047725200653,1
13239460,Синдром отмены (Withdrawal syndrome),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.0,0.18033945560455322,0.18033945560455322,1
13239463,Велосипед (Bike),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.0,0.1743166148662567,0.1743166148662567,1
13239465,Псалом 26 (Psalm),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,-0.16235604882240295,0.27921465039253235,0.4415706992149353,1
13239437,Свободная любовь (Free love),1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,0.8407825529575348,0.8938550353050232,0.0530724823474884,1
13239466,Враги (Enemies) [Bonus Track],1027095,Шура Би-2,Израиль,иноагент,after,2026-03-13,-0.7532535791397095,0.08224880695343018,0.8355023860931396,1
13160134,Как будто падает (It’s like it’s falling),1027095,Шура Би-2,Израиль,иноагент,after,2026-02-03,-0.36201226711273193,0.21266257762908936,0.5746748447418213,1
13160143,Он повернулся (He turned around),1027095,Шура Би-2,Израиль,иноагент,after,2026-02-03,0.0,0.16135019063949585,0.16135019063949585,1
13160093,Никто не спросит (No one will ask),1027095,Шура Би-2,Израиль,иноагент,after,2026-02-03,0.0,0.17538443207740784,0.17538443207740784,1
13160249,Не знаю (Don’t know),1027095,Шура Би-2,Израиль,иноагент,after,2026-02-03,-0.3174107074737549,0.22752976417541504,0.5449404716491699,1
13067924,Сердцебиение (Heartbeat),1027095,Шура Би-2,Израиль,иноагент,after,2026-02-03,0.0,0.13754147291183472,0.13754147291183472,1
12204064,"Это не бомбы, а просто летний гром",1027095,Шура Би-2,Израиль,иноагент,after,2025-07-25,-0.35776785016059875,0.21407738327980042,0.5718452334403992,1
11386318,Волшебник (Wizard),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,0.0,0.18394622206687927,0.18394622206687927,1
11386347,Разве не так (Isn’t it so),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,0.0,0.25308945775032043,0.25308945775032043,1
11386375,Тени на стене (Shadows on the wall),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,0.0,0.1709357500076294,0.1709357500076294,1
11386415,Что ты видел (What did you see),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,0.0,0.13771066069602966,0.13771066069602966,1
11386290,Впереди (Ahead),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,-0.204840287566185,0.19456025958061218,0.3994005471467972,2
11386394,На самом деле (In fact),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,-0.3864002525806427,0.20453324913978577,0.5909335017204285,1
11386342,Пилот (Drone pilot),1027095,Шура Би-2,Израиль,иноагент,after,2025-02-03,0.7781719267368317,0.8521146178245544,0.07394269108772278,1
11408946,«Под забором» (Under the fence),1027095,Шура Би-2,Израиль,иноагент,after,2025-01-31,-0.657368540763855,0.11421048641204834,0.7715790271759033,1
11156952,"Где ты был, спросила птица (WHYB)",1027095,Шура Би-2,Израиль,иноагент,after,2024-11-29,-0.26166296005249023,0.24611234664916992,0.5077753067016602,1
10946293,Не зли моих ангелов (Don’t anger my angels),1027095,Шура Би-2,Израиль,иноагент,after,2024-10-02,-0.6889484226703644,0.10368385910987854,0.7926322817802429,1
11108045,Титаник (Titanic),1027095,Шура Би-2,Израиль,иноагент,after,2024-09-13,0.0,0.18427371978759766,0.18427371978759766,1
9515937,Я двигаюсь дальше (I’m Moving On),1027095,Шура Би-2,Израиль,иноагент,after,2023-09-08,0.1353440284729004,0.3851823955774307,0.24983836710453033,2
9362679,Красота (Krasota),1027095,Шура Би-2,Израиль,иноагент,after,2022-12-08,0.8457509875297546,0.8971673250198364,0.05141633749008179,1
8557142,Волки (2022 version) (Wolves),1027095,Шура Би-2,Израиль,иноагент,after,2022-11-15,-0.565058171749115,0.14498060941696167,0.7100387811660767,1
8541957,Аллилуйя (Hallelujah),1027095,Шура Би-2,Израиль,иноагент,after,2022-11-15,0.0,0.2554336041212082,0.2554336041212082,1
8143925,Колыбельная (Lullaby),1027095,Шура Би-2,Израиль,иноагент,after,2022-06-27,0.0,0.20256441831588745,0.20256441831588745,1
7529736,Я никому не верю (I believe nobody),1027095,Шура Би-2,Израиль,иноагент,after,2022-02-03,-0.4664252996444702,0.17785823345184326,0.6442835330963135,1
13010279,Топ 10 альбомов 2022 (Top 10 Albums 2022),1027095,Шура Би-2,Израиль,иноагент,before,2022-01-01,0.0,0.10368239879608154,0.10368239879608154,1
7469951,Барышни (Young Ladies),1027095,Шура Би-2,Израиль,иноагент,before,2021-10-29,-0.6016004085540771,0.13279986381530762,0.7344002723693848,3
7198036,Почта (Post),1027095,Шура Би-2,Израиль,иноагент,before,2021-09-14,0.0,0.22162583470344543,0.22162583470344543,1
6914231,Падал свет (The light has fallen),1027095,Шура Би-2,Израиль,иноагент,before,2021-06-15,0.0,0.18759319186210632,0.18759319186210632,1
6898915,Нам не нужен герой (We don’t need a hero),1027095,Шура Би-2,Израиль,иноагент,before,2021-06-15,0.0,0.19442284107208252,0.19442284107208252,1
6449320,Последний герой (The Last Hero),1027095,Шура Би-2,Израиль,иноагент,before,2021-02-03,-0.9131801128387451,0.02893996238708496,0.9421200752258301,1
6212406,Бог проклятых (God of the Jilted) (P. PAT remix),1027095,Шура Би-2,Израиль,иноагент,before,2020-11-26,-0.22546887397766113,0.2581770420074463,0.4836459159851074,1
6051052,Бог проклятых (God of the Jilted),1027095,Шура Би-2,Израиль,иноагент,before,2020-11-25,-0.6390765905380249,0.1203078031539917,0.7593843936920166,1
6091946,Странный танец (Strange dance),1027095,Шура Би-2,Израиль,иноагент,before,2020-10-23,-0.21048521995544434,0.22867856919765472,0.43916378915309906,2
6097695,Закрывая глаза (Closing eyes),1027095,Шура Би-2,Израиль,иноагент,before,2020-10-23,0.0,0.23141545057296753,0.23141545057296753,1
6098597,Маятник (Pendulum),1027095,Шура Би-2,Израиль,иноагент,before,2020-10-23,0.0,0.183670312166214,0.183670312166214,1
6097662,Того что нет (What is not),1027095,Шура Би-2,Израиль,иноагент,before,2020-10-23,0.0,0.11928814649581909,0.11928814649581909,1
6014943,Двенадцать (Twelve),1027095,Шура Би-2,Израиль,иноагент,before,2020-10-01,-0.5528820157051086,0.14903932809829712,0.7019213438034058,2
5775633,Паганини в метро (Paganini in the metro),1027095,Шура Би-2,Израиль,иноагент,before,2020-07-17,0.0,0.03319525718688965,0.03319525718688965,1
5619567,Депрессия (Depression),1027095,Шура Би-2,Израиль,иноагент,before,2020-05-29,0.0,0.2584307789802551,0.2584307789802551,1
5228337,Пекло (Hell),1027095,Шура Би-2,Израиль,иноагент,before,2020-02-03,-0.7960577011108398,0.06798076629638672,0.8640384674072266,1
5266150,Пекло (Hell) [Mages Remix],1027095,Шура Би-2,Израиль,иноагент,before,2020-02-03,-0.7802762091159821,0.07324126362800598,0.853517472743988,1
5260759,Мосты (Bridges) [B-side],1027095,Шура Би-2,Израиль,иноагент,before,2020-02-03,0.0,0.22713862359523773,0.22713862359523773,2
4772257,No Order,1027095,Шура Би-2,Израиль,иноагент,before,2019-08-09,-0.5128621459007263,0.1623792846997579,0.6752414306004842,3
4772141,Люди на эскалаторах (People on Escalators),1027095,Шура Би-2,Израиль,иноагент,before,2019-08-09,0.0,0.08109846711158752,0.08109846711158752,1
4772267,Змея (Snake),1027095,Шура Би-2,Израиль,иноагент,before,2019-08-09,-0.28009098768234253,0.2399696707725525,0.520060658454895,1
4772119,Упражнения в равновесии (Balance Exercises),1027095,Шура Би-2,Израиль,иноагент,before,2019-08-09,0.0,0.09024974703788757,0.09024974703788757,1
10899844,Лётчик (Pilot),1027095,Шура Би-2,Израиль,иноагент,before,2019-04-12,-0.5085563212633133,0.16381455957889557,0.6723708808422089,2
4316584,Унисон (Unison),1027095,Шура Би-2,Израиль,иноагент,before,2019-02-08,0.0,0.21856947243213654,0.21856947243213654,2
4202296,Мой рок-н-ролл (My Rock’n’Roll) (Remix),1027095,Шура Би-2,Израиль,иноагент,before,2018-12-31,-0.14202477037906647,0.2514694730440776,0.39349424342314404,3
4080981,Охотники на кузнечиков (Grasshopper Hunt),1027095,Шура Би-2,Израиль,иноагент,before,2018-11-05,0.6301303505897522,0.7534202337265015,0.12328988313674927,1
3544878,Ля-ля тополя (La-la topolya),1027095,Шура Би-2,Израиль,иноагент,before,2018-02-16,0.0,0.22372430562973022,0.22372430562973022,1
3521557,Лайки (Likes),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,0.8407927453517914,0.8938618302345276,0.053069084882736206,1
6019298,Хороводная (Round dance),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,0.0,0.27687864005565643,0.27687864005565643,1
3521549,Тема века (Theme of the century),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,0.0,0.26339830458164215,0.26339830458164215,1
6016908,Иначе (Elsewhere),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,-0.347045361995697,0.21765154600143433,0.5646969079971313,1
3521555,Философский камень (Philosopher’s Stone),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,-0.2903829365968704,0.23653902113437653,0.526921957731247,2
6019331,Дебют (Debut),1027095,Шура Би-2,Израиль,иноагент,before,2017-09-29,-0.23098666965961456,0.2563377767801285,0.48732444643974304,1
11634361,Новости (News),1105316,Арсений Морозов,Грузия,нет,after,2025-02-25,0.0,0.11344918608665466,0.11344918608665466,1
